"Item #","Product Name","Product Description","Product description orignal html",Brand,"category 1","category 2","category 3","category 4","Retail Price","Wholesale Price Before Markup","MAP Price","Supplier handling fee",Weight,"Qty in stock","In Stock",UPC,"Image name","URL to large image","URL to thumb image","refurbished flag","Attribute list","Shipping for USA","manufacturer prod id","shipping length","shipping width","shipping height","sales tax pct","sales tax state",manufacturer,"Shipping for Canada","Shipping for International","w2b handling fee","W2B 3% Transaction Fee USA","W2B 3% Transaction Fee Canada","W2B 3% Transaction Fee International","USA ZONE","CANADA ZONE",Attributes,"Extra Img 1","Extra Img 2","Extra Img 3","Extra Img 4","Extra Img 5","Extra Img 6","description no html","supplier name - item number","supplier category 1","supplier category 2","supplier category 3","supplier category 4"
PY-P-1036,"Winchester .177 Cal Pellets, 9.8 Grains, Round Nose, 500ct","Caliber: 0.177<br />.177 caliber 9.8 grains Round nose 500 pellets   Heavier pellets, such as these Winchester domes, are ideal for magnum air rifle and air pistols.","Caliber: 0.177<br />.177 caliber 9.8 grains Round nose 500 pellets   Heavier pellets, such as these Winchester domes, are ideal for magnum air rifle and air pistols.",,Hunting,Ammo,,,6.5,4.16,5.75,0,0.5,20,Y,039256274194,PY-P-1036.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1036.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1036.jpg,N,,13.49,PY-P-1036,,,,0,NULL,Winchester,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 9.8 grains Round nose 500 pellets   Heavier pellets, such as these Winchester domes, are ideal for magnum air rifle and air pistols.",Air-Venturi-PY-P-1036,Ammo,,,
PY-P-1037,"Game Face Precision Sharpshooter 6mm Plastic Airsoft BBs, 0.36g, 2,000 Rds, Green","Caliber: 6mm<br />6mm plastic airsoft BBs 0.36g 2,000 rds Green   Game Face 0.36g Sharpshooter BBs are great for use in high-powered airsoft sniper rifles. The BBs are green and come in a 2,000 rd dispenser for easy access during intense airsoft skirmishes.","Caliber: 6mm<br />6mm plastic airsoft BBs 0.36g 2,000 rds Green   Game Face 0.36g Sharpshooter BBs are great for use in high-powered airsoft sniper rifles. The BBs are green and come in a 2,000 rd dispenser for easy access during intense airsoft skirmishes.",,Hunting,Ammo,,,25.95,11.17,15.95,0,0.9,20,Y,028478137660,PY-P-1037.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1037.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1037.jpg,N,,13.49,PY-P-1037,,,,0,NULL,GameFace,,,2.5,,,,$6,,,,,,,,,"Caliber: 6mm6mm plastic airsoft BBs 0.36g 2,000 rds Green   Game Face 0.36g Sharpshooter BBs are great for use in high-powered airsoft sniper rifles. The BBs are green and come in a 2,000 rd dispenser for easy access during intense airsoft skirmishes.",Air-Venturi-PY-P-1037,Ammo,,,
PY-P-1038,"Game Face Precision Sharpshooter 6mm Plastic Airsoft BBs, 0.43g, 2,000 Rds, Black","Caliber: 6mm<br />6mm plastic airsoft BBs 0.43g 2,000 rds Highly polished Black BB Diameter: 5.95mm +/- 0.01mm    These 0.43g Game Face BBs are specially calibrated for airsoft sniper rifles. The BBs come in an easy pour dispenser for fast reloading in the battlefield. A jar of 2,000 rds will last all afternoon long!","Caliber: 6mm<br />6mm plastic airsoft BBs 0.43g 2,000 rds Highly polished Black BB Diameter: 5.95mm +/- 0.01mm    These 0.43g Game Face BBs are specially calibrated for airsoft sniper rifles. The BBs come in an easy pour dispenser for fast reloading in the battlefield. A jar of 2,000 rds will last all afternoon long!",,Hunting,Ammo,,,26.99,13.25,17.99,0,1.04,10,Y,028478137684,PY-P-1038.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1038.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1038.jpg,N,,14.05,PY-P-1038,,,,0,NULL,GameFace,,,2.5,,,,$6,,,,,,,,,"Caliber: 6mm6mm plastic airsoft BBs 0.43g 2,000 rds Highly polished Black BB Diameter: 5.95mm +/- 0.01mm    These 0.43g Game Face BBs are specially calibrated for airsoft sniper rifles. The BBs come in an easy pour dispenser for fast reloading in the battlefield. A jar of 2,000 rds will last all afternoon long!",Air-Venturi-PY-P-1038,Ammo,,,
PY-P-1044,"Air Venturi .45 Cal, 137 Grains, Round Ball, 100ct","Caliber: 0.45<br />.45 cal (.454"" dia.) 137 grains Round ball 100ct    Round ball ammo is easy to load, as it requires no fumbling with the projectile for orientation. High-quality ammo for your big bore air rifle. Made in America.","Caliber: 0.45<br />.45 cal (.454"" dia.) 137 grains Round ball 100ct    Round ball ammo is easy to load, as it requires no fumbling with the projectile for orientation. High-quality ammo for your big bore air rifle. Made in America.",,Hunting,Ammo,,,21.99,16.07,19.99,0,1.07,20,Y,819024011547,PY-P-1044.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1044.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1044.jpg,N,,14.05,PY-P-1044,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.45.45 cal (.454"" dia.) 137 grains Round ball 100ct    Round ball ammo is easy to load, as it requires no fumbling with the projectile for orientation. High-quality ammo for your big bore air rifle. Made in America.",Air-Venturi-PY-P-1044,Ammo,,,
PY-P-1045,"Air Venturi .45 Cal, 143 Grains, Round Ball, 100ct","Caliber: 0.45<br />.45 cal (.457"" dia.) 143 grains Round ball 100ct   Made in the USA. These round balls are specially made for your big bore air gun.","Caliber: 0.45<br />.45 cal (.457"" dia.) 143 grains Round ball 100ct   Made in the USA. These round balls are specially made for your big bore air gun.",,Hunting,Ammo,,,24.95,17.21,22.95,0,1.11,1,Y,819024011554,PY-P-1045.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1045.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1045.jpg,N,,14.05,PY-P-1045,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.45.45 cal (.457"" dia.) 143 grains Round ball 100ct   Made in the USA. These round balls are specially made for your big bore air gun.",Air-Venturi-PY-P-1045,Ammo,,,
PY-P-1046,"Air Venturi .50 Cal, 185 Grains, Hollowpoint, 50ct","Caliber: 0.50<br />.50 caliber 185 grains Hollowpoint 50ct   Made in the U.S.A., these .50-caliber bullets are specially made for big bore air rifles.","Caliber: 0.50<br />.50 caliber 185 grains Hollowpoint 50ct   Made in the U.S.A., these .50-caliber bullets are specially made for big bore air rifles.",,Hunting,Ammo,,,29.95,12.23,17.95,0,0.78,20,Y,819024011639,PY-P-1046.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1046.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1046.jpg,N,,13.49,PY-P-1046,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.50.50 caliber 185 grains Hollowpoint 50ct   Made in the U.S.A., these .50-caliber bullets are specially made for big bore air rifles.",Air-Venturi-PY-P-1046,Ammo,,,
PY-P-1047,"H&N Baracuda Hunter Extreme Pellets, .22 Cal, 19.09 Grains, Hollowpoint, 200ct","Caliber: 0.22<br />.22 caliber 19.09 grains Hollowpoint 200ct   These unique hollowpoints are ideally suited for hunting. Use with magnum air rifles. The mushrooming head delivers a shocking blow on impact.","Caliber: 0.22<br />.22 caliber 19.09 grains Hollowpoint 200ct   These unique hollowpoints are ideally suited for hunting. Use with magnum air rifles. The mushrooming head delivers a shocking blow on impact.",,Hunting,Ammo,,,12,6.83,9.95,0,0.43,20,Y,4047058017174,PY-P-1047.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1047.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1047.jpg,N,,13.49,PY-P-1047,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.22.22 caliber 19.09 grains Hollowpoint 200ct   These unique hollowpoints are ideally suited for hunting. Use with magnum air rifles. The mushrooming head delivers a shocking blow on impact.",Air-Venturi-PY-P-1047,Ammo,,,
PY-P-1048,"H&N Baracuda Hunter Extreme Pellets, .25 Cal, 28.4 Grains, Hollowpoint, 200ct","Caliber: 0.25<br />.25 caliber 28.4 grains Hollowpoint 200ct   Put these in your magnum-powered air rifles and deliver a stunning blow to game animals. The unique crosshatched hollowpoint head will mushroom on impact.","Caliber: 0.25<br />.25 caliber 28.4 grains Hollowpoint 200ct   Put these in your magnum-powered air rifles and deliver a stunning blow to game animals. The unique crosshatched hollowpoint head will mushroom on impact.",,Hunting,Ammo,,,14,6.73,10.99,0,0.54,20,Y,4047058017129,PY-P-1048.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1048.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1048.jpg,N,,13.49,PY-P-1048,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.25.25 caliber 28.4 grains Hollowpoint 200ct   Put these in your magnum-powered air rifles and deliver a stunning blow to game animals. The unique crosshatched hollowpoint head will mushroom on impact.",Air-Venturi-PY-P-1048,Ammo,,,
PY-P-1049,"Air Venturi .50 Cal, 177 Grains, Round Ball, 100ct","Caliber: 0.50<br />.50 caliber (.495"" dia.) 177 grains Round ball 100ct   High-quality ammo for your big bore air rifle. Made in America.","Caliber: 0.50<br />.50 caliber (.495"" dia.) 177 grains Round ball 100ct   High-quality ammo for your big bore air rifle. Made in America.",,Hunting,Ammo,,,34.95,21.37,29.95,0,1.33,1,Y,819024011622,PY-P-1049.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1049.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1049.jpg,N,,14.05,PY-P-1049,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.50.50 caliber (.495"" dia.) 177 grains Round ball 100ct   High-quality ammo for your big bore air rifle. Made in America.",Air-Venturi-PY-P-1049,Ammo,,,
PY-P-105,"Copperhead .177 Cal, 5.1 Grains, BBs, 2500ct","Caliber: 0.177<br />.177 caliber 5.1 grains Steel copper plated BBs 2500 count","Caliber: 0.177<br />.177 caliber 5.1 grains Steel copper plated BBs 2500 count",,Hunting,Ammo,,,7.49,3.62,4.99,0,1,20,Y,028478074705,PY-P-105.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-105.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-105.jpg,N,,14.05,PY-P-105,,,,0,NULL,Crosman,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 5.1 grains Steel copper plated BBs 2500 count",Air-Venturi-PY-P-105,Ammo,,,
PY-P-1050,"Air Venturi 9mm, 67 Grains, Round Ball, 200ct","Caliber: 0.357<br />9mm (.358"" dia.) 67 grains Round ball 200ct   Get high-quality ammo for your big bore air rifle. Made in the U.S.A.","Caliber: 0.357<br />9mm (.358"" dia.) 67 grains Round ball 200ct   Get high-quality ammo for your big bore air rifle. Made in the U.S.A.",,Hunting,Ammo,,,25,16.18,19.95,0,1.05,20,Y,819024011660,PY-P-1050.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1050.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1050.jpg,N,,14.05,PY-P-1050,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.3579mm (.358"" dia.) 67 grains Round ball 200ct   Get high-quality ammo for your big bore air rifle. Made in the U.S.A.",Air-Venturi-PY-P-1050,Ammo,,,
PY-P-1059,"H&N Excite Econ Pellets, .177 Cal, 7.48 Grains, Wadcutter, 500ct","Caliber: 0.177<br />.177 caliber 7.48 grains Wadcutter 500 pellets   Economical yet accurate. H&N Excite Econ pellets are suitable for air rifle and air pistol target shooting disciplines. They will be most accurate at 10 meters/10 yards.","Caliber: 0.177<br />.177 caliber 7.48 grains Wadcutter 500 pellets   Economical yet accurate. H&N Excite Econ pellets are suitable for air rifle and air pistol target shooting disciplines. They will be most accurate at 10 meters/10 yards.",,Hunting,Ammo,,,6.5,2.70,5.25,0,0.42,20,Y,4047058011738,PY-P-1059.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1059.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1059.jpg,N,,13.49,PY-P-1059,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 7.48 grains Wadcutter 500 pellets   Economical yet accurate. H&N Excite Econ pellets are suitable for air rifle and air pistol target shooting disciplines. They will be most accurate at 10 meters/10 yards.",Air-Venturi-PY-P-1059,Ammo,,,
PY-P-106,"Copperhead .177 Cal, 5.1 Grains, BBs, 1500ct","Caliber: 0.177<br />.177 caliber 5.1 grains Steel copper plated BBs 1500 count","Caliber: 0.177<br />.177 caliber 5.1 grains Steel copper plated BBs 1500 count",,Hunting,Ammo,,,5.99,2.50,3.49,0,0.67,20,Y,028478073708,PY-P-106.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-106.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-106.jpg,N,,13.49,PY-P-106,,,,0,NULL,Crosman,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 5.1 grains Steel copper plated BBs 1500 count",Air-Venturi-PY-P-106,Ammo,,,
PY-P-1060,"H&N Excite Coppa-Spitzkugel Pellets, .25 Cal, 24.54 Grains, Pointed, 200ct","Caliber: 0.25<br />.25 caliber 24.54 grains Pointed Copper-coated 200ct   Copper-coated pellets help prevent lead from being laid down in your gun's barrel. H&N Excite Coppa-Spitzkugel pellets are suitable for many air rifle and air pistol disciplines and are most accurate at distances up to 25 yards.","Caliber: 0.25<br />.25 caliber 24.54 grains Pointed Copper-coated 200ct   Copper-coated pellets help prevent lead from being laid down in your gun's barrel. H&N Excite Coppa-Spitzkugel pellets are suitable for many air rifle and air pistol disciplines and are most accurate at distances up to 25 yards.",,Hunting,Ammo,,,12.5,6.27,10.25,0,0.46,20,Y,4047058017136,PY-P-1060.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1060.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1060.jpg,N,,13.49,PY-P-1060,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.25.25 caliber 24.54 grains Pointed Copper-coated 200ct   Copper-coated pellets help prevent lead from being laid down in your gun's barrel. H&N Excite Coppa-Spitzkugel pellets are suitable for many air rifle and air pistol disciplines and are most accurate at distances up to 25 yards.",Air-Venturi-PY-P-1060,Ammo,,,
PY-P-1061,"H&N Excite Neue Spitzkugel, .177 Cal, 8.49 Grains, Pointed, 500ct","Caliber: 0.177<br />.177 caliber 8.49 grains Pointed 500ct   Pointed pellets are most commonly used for hunting. Use these H&N Excite Neue Spitzkugel pellets in your air rifles and air pistols. They'll be most accurate up to 25 yards.","Caliber: 0.177<br />.177 caliber 8.49 grains Pointed 500ct   Pointed pellets are most commonly used for hunting. Use these H&N Excite Neue Spitzkugel pellets in your air rifles and air pistols. They'll be most accurate up to 25 yards.",,Hunting,Ammo,,,16.95,8.36,9.99,0,0.46,20,Y,4047058002552,PY-P-1061.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1061.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1061.jpg,N,,13.49,PY-P-1061,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 8.49 grains Pointed 500ct   Pointed pellets are most commonly used for hunting. Use these H&N Excite Neue Spitzkugel pellets in your air rifles and air pistols. They'll be most accurate up to 25 yards.",Air-Venturi-PY-P-1061,Ammo,,,
PY-P-1068,"Umarex Elite Force Airsoft Tracer BBs, .20g, 2,700 Rds","Caliber: 6mm<br />Airsoft tracer BBs 0.20g 2,700 rds </br></br>  These 0.20g tracer BBs are great for extended airsoft skirmishes. The BBs come in a plastic jar for easy carrying in the battlefield. 2,700 rds will last all afternoon long!","Caliber: 6mm<br />Airsoft tracer BBs 0.20g 2,700 rds </br></br>  These 0.20g tracer BBs are great for extended airsoft skirmishes. The BBs come in a plastic jar for easy carrying in the battlefield. 2,700 rds will last all afternoon long!",,Hunting,Ammo,,,19.99,11.16,15.99,0,0.72,5,Y,723364795114,PY-P-1068.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1068.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1068.jpg,N,,13.49,PY-P-1068,,,,0,NULL,"Elite Force",,,2.5,,,,$6,,,,,,,,,"Caliber: 6mmAirsoft tracer BBs 0.20g 2,700 rds   These 0.20g tracer BBs are great for extended airsoft skirmishes. The BBs come in a plastic jar for easy carrying in the battlefield. 2,700 rds will last all afternoon long!",Air-Venturi-PY-P-1068,Ammo,,,
PY-P-1072,"GoldenBall 0.20g Airsoft BBs, 4000 Rds, White","Caliber: 6mm<br />Airsoft BBs 0.20g Highly polished 5.95+/- 0.01 diameter White 4000 rds   GoldenBall 0.20g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 4,000 rds, the perfect amount for an afternoon airsoft skirmish!","Caliber: 6mm<br />Airsoft BBs 0.20g Highly polished 5.95+/- 0.01 diameter White 4000 rds   GoldenBall 0.20g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 4,000 rds, the perfect amount for an afternoon airsoft skirmish!",,Hunting,Ammo,,,14.95,4.71,9.95,0,0.98,20,Y,819024014173,PY-P-1072.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1072.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1072.jpg,N,,13.49,PY-P-1072,,,,0,NULL,GoldenBall,,,2.5,,,,$6,,,,,,,,,"Caliber: 6mmAirsoft BBs 0.20g Highly polished 5.95+/- 0.01 diameter White 4000 rds   GoldenBall 0.20g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 4,000 rds, the perfect amount for an afternoon airsoft skirmish!",Air-Venturi-PY-P-1072,Ammo,,,
PY-P-1073,"GoldenBall 0.20g Airsoft BBs, 4000 Rds, Light Blue","Caliber: 6mm<br />Airsoft BBs 0.20g Highly polished 5.95+/- 0.01 diameter Light Blue 4000 rds   GoldenBall 0.20g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 4,000 rds, the perfect amount for an afternoon airsoft skirmish!","Caliber: 6mm<br />Airsoft BBs 0.20g Highly polished 5.95+/- 0.01 diameter Light Blue 4000 rds   GoldenBall 0.20g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 4,000 rds, the perfect amount for an afternoon airsoft skirmish!",,Hunting,Ammo,,,14.95,5.02,9.95,0,0.98,10,Y,,PY-P-1073.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1073.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1073.jpg,N,,13.49,PY-P-1073,,,,0,NULL,GoldenBall,,,2.5,,,,$6,,,,,,,,,"Caliber: 6mmAirsoft BBs 0.20g Highly polished 5.95+/- 0.01 diameter Light Blue 4000 rds   GoldenBall 0.20g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 4,000 rds, the perfect amount for an afternoon airsoft skirmish!",Air-Venturi-PY-P-1073,Ammo,,,
PY-P-1074,"GoldenBall 0.23g Airsoft BBs, 3000 Rds, Light Blue","Caliber: 6mm<br />Airsoft BBs 0.23g Highly polished 5.95+/- 0.01 diameter Light Blue 3000 rds   GoldenBall 0.23g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 3,000 rds, the perfect amount for an afternoon airsoft skirmish!","Caliber: 6mm<br />Airsoft BBs 0.23g Highly polished 5.95+/- 0.01 diameter Light Blue 3000 rds   GoldenBall 0.23g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 3,000 rds, the perfect amount for an afternoon airsoft skirmish!",,Hunting,Ammo,,,14.95,5.02,7.95,0,0.49,20,Y,,PY-P-1074.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1074.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1074.jpg,N,,13.49,PY-P-1074,,,,0,NULL,GoldenBall,,,2.5,,,,$6,,,,,,,,,"Caliber: 6mmAirsoft BBs 0.23g Highly polished 5.95+/- 0.01 diameter Light Blue 3000 rds   GoldenBall 0.23g ECO Airsoft BBs are excellent for use in spring, gas, CO2 & AEG pistols and rifles. These BBs are non-toxic and environmentally safe. Each bag contains 3,000 rds, the perfect amount for an afternoon airsoft skirmish!",Air-Venturi-PY-P-1074,Ammo,,,
PY-P-1078,"WE Precision Series 6mm Airsoft BBs, 0.36g, Black, 2,000 Rds","Caliber: 6mm<br />WE Precision Series 6mm airsoft BBs 0.36g 5.95+/- 0.01mm diameter High polished Black 2,000 rds   Pick up a bag of these 0.36g WE airsoft BBs for your next airsoft skirmish. These heavy gauge BBs are great for use in high-powered AEGs or sniper rifles. 2,000 BBs per bag.","Caliber: 6mm<br />WE Precision Series 6mm airsoft BBs 0.36g 5.95+/- 0.01mm diameter High polished Black 2,000 rds   Pick up a bag of these 0.36g WE airsoft BBs for your next airsoft skirmish. These heavy gauge BBs are great for use in high-powered AEGs or sniper rifles. 2,000 BBs per bag.",,Hunting,Ammo,,,20.99,9.47,12.99,0,0.84,20,Y,819024011844,PY-P-1078.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1078.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1078.jpg,N,,13.49,PY-P-1078,,,,0,NULL,WE,,,2.5,,,,$6,,,,,,,,,"Caliber: 6mmWE Precision Series 6mm airsoft BBs 0.36g 5.95+/- 0.01mm diameter High polished Black 2,000 rds   Pick up a bag of these 0.36g WE airsoft BBs for your next airsoft skirmish. These heavy gauge BBs are great for use in high-powered AEGs or sniper rifles. 2,000 BBs per bag.",Air-Venturi-PY-P-1078,Ammo,,,
PY-P-1079,"WE Precision Series 0.40g Airsoft BBs, Black, 2,000 Rds","Caliber: 6mm<br />WE Precision Series airsoft BBs 0.40g 2,000 rds Black BB Diameter: 5.95mm +/- 0.01mm  Made in Taiwan for high-powered AEGs & sniper rifles    These 0.40g airsoft BBs are great for use in high-powered AEGs & sniper rifles. A bag of 2,000 rds will keep you shooting all afternoon long. Pick up these BBs for your next airsoft war!","Caliber: 6mm<br />WE Precision Series airsoft BBs 0.40g 2,000 rds Black BB Diameter: 5.95mm +/- 0.01mm  Made in Taiwan for high-powered AEGs & sniper rifles    These 0.40g airsoft BBs are great for use in high-powered AEGs & sniper rifles. A bag of 2,000 rds will keep you shooting all afternoon long. Pick up these BBs for your next airsoft war!",,Hunting,Ammo,,,22.99,11.16,17.99,0,1,20,Y,819024014210,PY-P-1079.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1079.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1079.jpg,N,,14.05,PY-P-1079,,,,0,NULL,WE,,,2.5,,,,$6,,,,,,,,,"Caliber: 6mmWE Precision Series airsoft BBs 0.40g 2,000 rds Black BB Diameter: 5.95mm +/- 0.01mm  Made in Taiwan for high-powered AEGs & sniper rifles    These 0.40g airsoft BBs are great for use in high-powered AEGs & sniper rifles. A bag of 2,000 rds will keep you shooting all afternoon long. Pick up these BBs for your next airsoft war!",Air-Venturi-PY-P-1079,Ammo,,,
PY-P-108,"Crosman Hunting .177 Cal, 7.4 Grains, Pointed, 250ct","Caliber: 0.177<br />.177 caliber 7.4 grains Pointed 250 pellets","Caliber: 0.177<br />.177 caliber 7.4 grains Pointed 250 pellets",,Hunting,Ammo,,,5.95,3.31,4.25,0,0.3,20,Y,028478017719,PY-P-108.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-108.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-108.jpg,N,,13.49,PY-P-108,,,,0,NULL,Crosman,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 7.4 grains Pointed 250 pellets",Air-Venturi-PY-P-108,Ammo,,,
PY-P-1082,"Skenco NewBoy Senior, .22 Cal, 26.5 Grains, Domed, 100ct","Caliber: 0.22<br />.22 caliber 26.5 grains Domed 100ct   Newboy Senior pellets are quite heavy and are a good choice for hunting and plinking. In fact, domed pellets are known for their accuracy. If you like to hit your target, these are a good choice.","Caliber: 0.22<br />.22 caliber 26.5 grains Domed 100ct   Newboy Senior pellets are quite heavy and are a good choice for hunting and plinking. In fact, domed pellets are known for their accuracy. If you like to hit your target, these are a good choice.",,Hunting,Ammo,,,6.45,3.01,4.95,0,0.35,20,Y,,PY-P-1082.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1082.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1082.jpg,N,,13.49,PY-P-1082,,,,0,NULL,Skenco,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.22.22 caliber 26.5 grains Domed 100ct   Newboy Senior pellets are quite heavy and are a good choice for hunting and plinking. In fact, domed pellets are known for their accuracy. If you like to hit your target, these are a good choice.",Air-Venturi-PY-P-1082,Ammo,,,
PY-P-1087,"JSB Match Diabolo Exact, .35 Cal, 81.02 Grains, Domed, 100ct","Caliber: 0.357<br />9mm 81.02 grains Domed 100 pellets","Caliber: 0.357<br />9mm 81.02 grains Domed 100 pellets",,Hunting,Ammo,,,19.95,12.54,17.99,0,0.66,20,Y,894421600204,PY-P-1087.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1087.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1087.jpg,N,,13.49,PY-P-1087,,,,0,NULL,JSB,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.3579mm 81.02 grains Domed 100 pellets",Air-Venturi-PY-P-1087,Ammo,,,
PY-P-1099,"H&N Baracuda Hunter Extreme, .177 Cal, 9.57 Grains, Hollowpoint, 400ct","Caliber: 0.177<br />.177 caliber 9.57 grains Hollowpoint 400 pellets   Hollowpoints pellets are intended for hunting. H&N Baracuda Hunter Extreme pellets go one step beyond traditional hollowpoints. There are 4 notches that clip the sides of the head, increasing the mushrooming effect on impact. This delivers a greater blow to your prey.","Caliber: 0.177<br />.177 caliber 9.57 grains Hollowpoint 400 pellets   Hollowpoints pellets are intended for hunting. H&N Baracuda Hunter Extreme pellets go one step beyond traditional hollowpoints. There are 4 notches that clip the sides of the head, increasing the mushrooming effect on impact. This delivers a greater blow to your prey.",,Hunting,Ammo,,,16.5,7.95,12.99,0,0.43,20,Y,4047058017419,PY-P-1099.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1099.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1099.jpg,N,,13.49,PY-P-1099,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 9.57 grains Hollowpoint 400 pellets   Hollowpoints pellets are intended for hunting. H&N Baracuda Hunter Extreme pellets go one step beyond traditional hollowpoints. There are 4 notches that clip the sides of the head, increasing the mushrooming effect on impact. This delivers a greater blow to your prey.",Air-Venturi-PY-P-1099,Ammo,,,
